,Time [s],timestamp,utcdate,temperature,dewPoint,pressure,cloudCover,windSpeed,windBearing,humidity,Trust,DirectNormIrr,DiffuseHorIrr
2016-02-16 12:00:00+01:00,4017600,1455620400,2016-02-16 11:00:00,2.13,-1.03,1030.41,0.88,3.42,43,0.8,1,48.0434677646059,210.87366533119138
2016-02-16 13:00:00+01:00,4021200,1455624000,2016-02-16 12:00:00,2.29,-1.27,1030.25,0.91,3.57,34,0.77,1,36.78783644728981,205.57938791114483
2016-02-16 14:00:00+01:00,4024800,1455627600,2016-02-16 13:00:00,2.58,-1.23,1030.1,0.88,3.2,36,0.76,1,44.161889557020736,196.45326627839626
2016-02-16 15:00:00+01:00,4028400,1455631200,2016-02-16 14:00:00,2.8,-1.26,1030.01,0.78,3.37,43,0.75,1,62.34809306102108,177.68584454706172
2016-02-16 16:00:00+01:00,4032000,1455634800,2016-02-16 15:00:00,2.83,-1.03,1029.87,1.0,3.23,48,0.76,1,0.0,82.26857185928769
2016-02-16 17:00:00+01:00,4035600,1455638400,2016-02-16 16:00:00,2.66,-1.08,1029.71,0.9,3.0,44,0.76,1,4.814130553433294,42.515078082941955
2016-02-16 18:00:00+01:00,4039200,1455642000,2016-02-16 17:00:00,2.62,-0.94,1029.57,0.78,3.13,47,0.77,1,0.0,0.20579443726105676
2016-02-16 19:00:00+01:00,4042800,1455645600,2016-02-16 18:00:00,2.65,-0.66,1029.64,0.8,3.07,53,0.79,1,0.0,0.0
2016-02-16 20:00:00+01:00,4046400,1455649200,2016-02-16 19:00:00,2.67,-0.42,1029.12,0.63,2.81,45,0.8,1,0.0,0.0
2016-02-16 21:00:00+01:00,4050000,1455652800,2016-02-16 20:00:00,2.77,-0.01,1028.46,0.78,2.89,44,0.82,1,0.0,0.0
2016-02-16 22:00:00+01:00,4053600,1455656400,2016-02-16 21:00:00,2.81,0.06,1027.8,0.89,2.56,47,0.82,1,0.0,0.0
2016-02-16 23:00:00+01:00,4057200,1455660000,2016-02-16 22:00:00,2.81,0.07,1027.09,0.88,2.27,35,0.82,1,0.0,0.0
2016-02-17 00:00:00+01:00,4060800,1455663600,2016-02-16 23:00:00,2.71,-0.08,1026.16,0.88,2.22,29,0.82,1,0.0,0.0
2016-02-17 01:00:00+01:00,4064400,1455667200,2016-02-17 00:00:00,2.43,-0.23,1025.18,0.89,2.21,33,0.83,1,0.0,0.0
2016-02-17 02:00:00+01:00,4068000,1455670800,2016-02-17 01:00:00,2.46,-0.19,1024.78,0.88,1.96,32,0.83,1,0.0,0.0
2016-02-17 03:00:00+01:00,4071600,1455674400,2016-02-17 02:00:00,2.32,-0.25,1024.09,0.88,2.14,26,0.83,1,0.0,0.0
2016-02-17 04:00:00+01:00,4075200,1455678000,2016-02-17 03:00:00,2.18,-0.29,1023.48,0.89,1.92,31,0.84,1,0.0,0.0
2016-02-17 05:00:00+01:00,4078800,1455681600,2016-02-17 04:00:00,1.92,-0.35,1022.88,0.88,2.0,31,0.85,1,0.0,0.0
2016-02-17 06:00:00+01:00,4082400,1455685200,2016-02-17 05:00:00,1.67,-0.23,1022.46,0.88,1.97,31,0.87,1,0.0,0.0
2016-02-17 07:00:00+01:00,4086000,1455688800,2016-02-17 06:00:00,1.37,-0.18,1021.92,0.89,2.0,25,0.89,1,0.0,0.0
2016-02-17 08:00:00+01:00,4089600,1455692400,2016-02-17 07:00:00,1.28,-0.22,1021.6,1.0,0.9,4,0.9,1,0.0,19.476473351606355
2016-02-17 09:00:00+01:00,4093200,1455696000,2016-02-17 08:00:00,1.28,-0.18,1021.28,1.0,0.88,10,0.9,1,0.0,67.18220093314407
2016-02-17 10:00:00+01:00,4096800,1455699600,2016-02-17 09:00:00,1.27,-0.11,1020.75,0.8,0.82,25,0.9,1,50.29566638678586,158.7729819801254
2016-02-17 11:00:00+01:00,4100400,1455703200,2016-02-17 10:00:00,1.49,-0.05,1020.16,0.88,0.42,357,0.89,1,41.85718767832462,188.06843675452308
2016-02-17 12:00:00+01:00,4104000,1455706800,2016-02-17 11:00:00,1.8,0.22,1019.42,0.88,0.4,349,0.89,1,48.64805312294253,213.34349669682103
2016-02-17 13:00:00+01:00,4107600,1455710400,2016-02-17 12:00:00,2.08,0.2,1018.46,0.89,0.41,308,0.87,1,45.51384751266058,214.10389815055711
2016-02-17 14:00:00+01:00,4111200,1455714000,2016-02-17 13:00:00,2.32,0.11,1017.9,0.88,0.52,287,0.85,1,44.74433185802085,198.84497375588984
2016-02-17 15:00:00+01:00,4114800,1455717600,2016-02-17 14:00:00,2.57,0.04,1017.6,0.88,0.34,290,0.83,1,34.5546636853746,160.5690078621779
2016-02-17 16:00:00+01:00,4118400,1455721200,2016-02-17 15:00:00,2.89,0.08,1017.33,0.89,0.48,211,0.82,1,18.89291239896085,104.98605061375487
2016-02-17 17:00:00+01:00,4122000,1455724800,2016-02-17 16:00:00,2.94,0.13,1016.99,0.88,0.62,196,0.82,1,6.115000535004932,45.8942190500832
2016-02-17 18:00:00+01:00,4125600,1455728400,2016-02-17 17:00:00,2.86,-0.12,1016.94,0.88,0.67,186,0.81,1,0.0,0.9319502514331752
2016-02-17 19:00:00+01:00,4129200,1455732000,2016-02-17 18:00:00,2.66,0.02,1017.07,0.69,0.38,183,0.83,1,0.0,0.0
2016-02-17 20:00:00+01:00,4132800,1455735600,2016-02-17 19:00:00,2.2,-0.22,1017.12,0.66,0.09,94,0.84,1,0.0,0.0
2016-02-17 21:00:00+01:00,4136400,1455739200,2016-02-17 20:00:00,2.09,-0.04,1017.45,0.88,0.14,308,0.86,1,0.0,0.0
2016-02-17 22:00:00+01:00,4140000,1455742800,2016-02-17 21:00:00,2.04,0.05,1017.52,0.89,0.17,171,0.87,1,0.0,0.0
2016-02-17 23:00:00+01:00,4143600,1455746400,2016-02-17 22:00:00,1.86,-0.11,1017.5,0.78,0.56,147,0.87,1,0.0,0.0
2016-02-18 00:00:00+01:00,4147200,1455750000,2016-02-17 23:00:00,1.97,-0.08,1017.47,0.78,0.55,145,0.86,1,0.0,0.0
2016-02-18 01:00:00+01:00,4150800,1455753600,2016-02-18 00:00:00,1.96,-0.07,1017.72,0.89,0.61,133,0.86,1,0.0,0.0
2016-02-18 02:00:00+01:00,4154400,1455757200,2016-02-18 01:00:00,2.08,-0.13,1017.9,0.88,0.75,134,0.85,1,0.0,0.0
2016-02-18 03:00:00+01:00,4158000,1455760800,2016-02-18 02:00:00,2.07,-0.22,1017.72,0.78,0.51,112,0.85,1,0.0,0.0
2016-02-18 04:00:00+01:00,4161600,1455764400,2016-02-18 03:00:00,1.46,-0.47,1017.35,0.59,0.58,118,0.87,1,0.0,0.0
2016-02-18 05:00:00+01:00,4165200,1455768000,2016-02-18 04:00:00,0.97,-0.67,1017.39,0.53,0.58,122,0.89,1,0.0,0.0
2016-02-18 06:00:00+01:00,4168800,1455771600,2016-02-18 05:00:00,0.38,-1.08,1017.27,0.38,0.34,78,0.9,1,0.0,0.0
2016-02-18 07:00:00+01:00,4172400,1455775200,2016-02-18 06:00:00,0.34,-1.06,1017.46,0.6,0.28,55,0.9,1,0.0,0.0
2016-02-18 08:00:00+01:00,4176000,1455778800,2016-02-18 07:00:00,0.49,-0.89,1017.78,0.85,0.13,35,0.9,1,3.2844186640139887,30.48382235675464
2016-02-18 09:00:00+01:00,4179600,1455782400,2016-02-18 08:00:00,1.34,-0.26,1018.0,0.88,0.15,14,0.89,1,16.030416870954525,88.42993773607826
2016-02-18 10:00:00+01:00,4183200,1455786000,2016-02-18 09:00:00,2.86,0.15,1017.86,0.7,0.53,106,0.82,1,76.8545330869022,175.08978740992436
2016-02-18 11:00:00+01:00,4186800,1455789600,2016-02-18 10:00:00,4.57,0.59,1017.47,0.2,0.48,100,0.75,1,283.03383520358847,195.37382542213203
2016-02-18 12:00:00+01:00,4190400,1455793200,2016-02-18 11:00:00,5.95,0.14,1017.0,0.8,0.42,82,0.66,1,82.09546876917273,236.312303016645
2016-02-18 13:00:00+01:00,4194000,1455796800,2016-02-18 12:00:00,6.82,-0.18,1016.18,0.7,0.23,51,0.61,1,125.63962930146518,258.42452738820884
2016-02-18 14:00:00+01:00,4197600,1455800400,2016-02-18 13:00:00,6.82,-0.58,1015.59,0.66,0.92,290,0.59,1,128.4326063968798,242.3148868836833
2016-02-18 15:00:00+01:00,4201200,1455804000,2016-02-18 14:00:00,6.96,-0.51,1018.42,0.88,0.73,260,0.59,1,35.103159563004546,162.85019998362523
2016-02-18 16:00:00+01:00,4204800,1455807600,2016-02-18 15:00:00,6.58,-0.24,1016.07,0.78,1.48,268,0.62,1,38.67474955987167,123.37961486044954
2016-02-18 17:00:00+01:00,4208400,1455811200,2016-02-18 16:00:00,6.07,-0.34,1018.27,0.78,1.37,250,0.63,1,11.841385053908652,55.60808017898427
2016-02-18 18:00:00+01:00,4212000,1455814800,2016-02-18 17:00:00,5.27,-0.59,1018.47,0.78,1.06,261,0.66,1,0.0,2.2312933176450604
2016-02-18 19:00:00+01:00,4215600,1455818400,2016-02-18 18:00:00,3.81,-0.56,1017.22,0.72,0.26,221,0.73,1,0.0,0.0
2016-02-18 20:00:00+01:00,4219200,1455822000,2016-02-18 19:00:00,3.02,-0.54,1017.38,0.56,0.25,174,0.77,1,0.0,0.0
2016-02-18 21:00:00+01:00,4222800,1455825600,2016-02-18 20:00:00,2.12,-0.82,1017.84,0.63,0.48,158,0.81,1,0.0,0.0
2016-02-18 22:00:00+01:00,4226400,1455829200,2016-02-18 21:00:00,2.04,-0.84,1018.29,0.49,0.78,142,0.81,1,0.0,0.0
2016-02-18 23:00:00+01:00,4230000,1455832800,2016-02-18 22:00:00,1.45,-0.92,1018.65,0.59,0.26,118,0.84,1,0.0,0.0
2016-02-19 00:00:00+01:00,4233600,1455836400,2016-02-18 23:00:00,1.61,-0.58,1018.74,0.53,0.12,188,0.85,1,0.0,0.0
2016-02-19 01:00:00+01:00,4237200,1455840000,2016-02-19 00:00:00,2.12,-0.22,1018.79,0.78,0.54,283,0.84,1,0.0,0.0
2016-02-19 02:00:00+01:00,4240800,1455843600,2016-02-19 01:00:00,2.08,-0.01,1018.95,0.88,0.44,226,0.86,1,0.0,0.0
2016-02-19 03:00:00+01:00,4244400,1455847200,2016-02-19 02:00:00,2.5,0.51,1019.11,0.88,0.84,225,0.87,1,0.0,0.0
2016-02-19 04:00:00+01:00,4248000,1455850800,2016-02-19 03:00:00,2.54,0.88,1019.43,0.86,1.28,265,0.89,1,0.0,0.0
2016-02-19 05:00:00+01:00,4251600,1455854400,2016-02-19 04:00:00,2.17,0.84,1020.02,0.85,1.04,272,0.91,1,0.0,0.0
2016-02-19 06:00:00+01:00,4255200,1455858000,2016-02-19 05:00:00,1.88,0.73,1020.63,0.75,1.22,264,0.92,1,0.0,0.0
2016-02-19 07:00:00+01:00,4258800,1455861600,2016-02-19 06:00:00,1.54,0.33,1021.28,0.71,1.59,274,0.92,1,0.0,0.0
2016-02-19 08:00:00+01:00,4262400,1455865200,2016-02-19 07:00:00,1.81,0.29,1021.97,0.71,1.52,268,0.9,1,7.028500219980603,39.54831505884778
2016-02-19 09:00:00+01:00,4266000,1455868800,2016-02-19 08:00:00,1.93,0.21,1022.95,0.88,2.11,267,0.88,1,16.528045447592913,90.59940347044648
2016-02-19 10:00:00+01:00,4269600,1455872400,2016-02-19 09:00:00,2.22,0.23,1023.71,0.89,2.17,257,0.87,1,28.7040734620535,146.44140839867924
2016-02-19 11:00:00+01:00,4273200,1455876000,2016-02-19 10:00:00,2.64,-0.02,1024.19,0.78,2.47,256,0.83,1,78.94097809042628,215.70776883381134
2016-02-19 12:00:00+01:00,4276800,1455879600,2016-02-19 11:00:00,2.81,-0.08,1024.65,0.78,3.05,257,0.81,1,91.42980602783241,243.34855028869436
2016-02-19 13:00:00+01:00,4280400,1455883200,2016-02-19 12:00:00,3.08,-0.64,1024.65,0.88,2.97,263,0.77,1,50.86326731389691,222.00992668198558
2016-02-19 14:00:00+01:00,4284000,1455886800,2016-02-19 13:00:00,3.44,-1.23,1024.82,0.88,2.89,264,0.71,1,45.91606193624517,203.65801560146292
2016-02-19 15:00:00+01:00,4287600,1455890400,2016-02-19 14:00:00,3.71,-1.29,1024.95,0.78,2.38,258,0.7,1,65.36435942763963,185.26417821266443
2016-02-19 16:00:00+01:00,4291200,1455894000,2016-02-19 15:00:00,3.66,-1.39,1025.34,0.76,2.1,244,0.69,1,43.16454745724097,128.16860315073058
2016-02-19 17:00:00+01:00,4294800,1455897600,2016-02-19 16:00:00,3.48,-1.51,1025.72,0.78,1.72,252,0.7,1,12.482138009691537,57.5262725340245
2016-02-19 18:00:00+01:00,4298400,1455901200,2016-02-19 17:00:00,2.91,-1.67,1026.17,0.75,0.88,232,0.72,1,0.0,3.4897678751772574
2016-02-19 19:00:00+01:00,4302000,1455904800,2016-02-19 18:00:00,2.49,-1.53,1026.85,0.82,1.0,210,0.75,1,0.0,0.0
2016-02-19 20:00:00+01:00,4305600,1455908400,2016-02-19 19:00:00,2.01,-1.47,1027.33,0.88,1.08,205,0.78,1,0.0,0.0
2016-02-19 21:00:00+01:00,4309200,1455912000,2016-02-19 20:00:00,1.42,-1.73,1027.68,0.68,1.01,180,0.79,1,0.0,0.0
2016-02-19 22:00:00+01:00,4312800,1455915600,2016-02-19 21:00:00,1.25,-2.26,1028.01,0.78,1.33,194,0.77,1,0.0,0.0
2016-02-19 23:00:00+01:00,4316400,1455919200,2016-02-19 22:00:00,1.17,-2.59,1027.67,0.88,1.13,183,0.76,1,0.0,0.0
2016-02-20 00:00:00+01:00,4320000,1455922800,2016-02-19 23:00:00,0.72,-2.92,1027.75,0.6,0.66,198,0.77,1,0.0,0.0
2016-02-20 01:00:00+01:00,4323600,1455926400,2016-02-20 00:00:00,-0.14,-2.9,1027.91,0.55,0.67,155,0.82,1,0.0,0.0
2016-02-20 02:00:00+01:00,4327200,1455930000,2016-02-20 01:00:00,-0.32,-3.19,1028.31,0.78,0.7,174,0.81,1,0.0,0.0
2016-02-20 03:00:00+01:00,4330800,1455933600,2016-02-20 02:00:00,-0.72,-3.42,1028.37,0.17,0.84,186,0.82,1,0.0,0.0
2016-02-20 04:00:00+01:00,4334400,1455937200,2016-02-20 03:00:00,-0.36,-3.51,1027.75,0.22,1.5,193,0.79,1,0.0,0.0
2016-02-20 05:00:00+01:00,4338000,1455940800,2016-02-20 04:00:00,-0.68,-3.91,1028.04,0.29,1.0,178,0.79,1,0.0,0.0
2016-02-20 06:00:00+01:00,4341600,1455944400,2016-02-20 05:00:00,-0.24,-4.11,1027.89,0.54,1.69,192,0.75,1,0.0,0.0
2016-02-20 07:00:00+01:00,4345200,1455948000,2016-02-20 06:00:00,0.34,-4.13,1027.78,0.79,1.25,201,0.72,1,0.0,0.0
2016-02-20 08:00:00+01:00,4348800,1455951600,2016-02-20 07:00:00,0.89,-4.18,1027.7,0.78,1.36,204,0.69,1,5.873848035441046,37.98935458700048
2016-02-20 09:00:00+01:00,4352400,1455955200,2016-02-20 08:00:00,1.37,-3.99,1027.86,0.85,1.41,204,0.67,1,21.29330127274124,97.09376459325637
2016-02-20 10:00:00+01:00,4356000,1455958800,2016-02-20 09:00:00,1.53,-2.89,1027.77,0.89,2.35,229,0.72,1,29.23455404169596,148.81871023707518
2016-02-20 11:00:00+01:00,4359600,1455962400,2016-02-20 10:00:00,1.61,-1.83,1027.2,0.88,2.15,209,0.78,1,43.66776396834927,195.4986457318005
2016-02-20 12:00:00+01:00,4363200,1455966000,2016-02-20 11:00:00,2.14,-1.36,1026.57,0.88,2.18,197,0.78,1,50.48829730978717,220.86000146604988
2016-02-20 13:00:00+01:00,4366800,1455969600,2016-02-20 12:00:00,2.74,-1.13,1025.55,0.77,2.25,220,0.76,1,98.65735857467342,252.17939387300083
2016-02-20 14:00:00+01:00,4370400,1455973200,2016-02-20 13:00:00,2.0,-0.33,1025.51,0.88,2.38,230,0.85,1,46.50476539736146,206.07722514421442
2016-02-20 15:00:00+01:00,4374000,1455976800,2016-02-20 14:00:00,2.12,0.27,1025.27,0.85,2.6,227,0.88,1,45.255989017075954,174.2325675909449
2016-02-20 16:00:00+01:00,4377600,1455980400,2016-02-20 15:00:00,2.73,0.93,1024.61,0.89,2.74,213,0.88,1,20.231830046101845,111.17274476002483
2016-02-20 17:00:00+01:00,4381200,1455984000,2016-02-20 16:00:00,3.17,1.6,1024.59,0.88,2.48,228,0.89,1,7.1631937102639665,50.995052358822456
2016-02-20 18:00:00+01:00,4384800,1455987600,2016-02-20 17:00:00,4.08,2.26,1024.46,0.88,3.42,231,0.88,1,0.0,3.50736451704998
2016-02-20 19:00:00+01:00,4388400,1455991200,2016-02-20 18:00:00,4.58,2.82,1024.65,0.89,2.96,228,0.88,1,0.0,0.0
2016-02-20 20:00:00+01:00,4392000,1455994800,2016-02-20 19:00:00,4.94,3.41,1024.67,0.88,3.37,228,0.9,1,0.0,0.0
2016-02-20 21:00:00+01:00,4395600,1455998400,2016-02-20 20:00:00,5.5,3.94,1024.49,0.8,3.08,221,0.9,1,0.0,0.0
2016-02-20 22:00:00+01:00,4399200,1456002000,2016-02-20 21:00:00,5.97,4.16,1024.14,0.89,2.98,226,0.88,1,0.0,0.0
2016-02-20 23:00:00+01:00,4402800,1456005600,2016-02-20 22:00:00,6.69,4.79,1024.02,1.0,3.38,231,0.88,1,0.0,0.0
2016-02-21 00:00:00+01:00,4406400,1456009200,2016-02-20 23:00:00,7.34,4.82,1023.94,1.0,3.87,231,0.84,1,0.0,0.0
2016-02-21 01:00:00+01:00,4410000,1456012800,2016-02-21 00:00:00,8.0,5.12,1023.91,1.0,3.53,232,0.82,1,0.0,0.0
2016-02-21 02:00:00+01:00,4413600,1456016400,2016-02-21 01:00:00,8.22,5.47,1023.8,1.0,3.76,237,0.83,1,0.0,0.0
2016-02-21 03:00:00+01:00,4417200,1456020000,2016-02-21 02:00:00,8.75,5.48,1023.61,1.0,3.55,240,0.8,1,0.0,0.0
2016-02-21 04:00:00+01:00,4420800,1456023600,2016-02-21 03:00:00,9.24,5.43,1023.28,0.88,2.81,233,0.77,1,0.0,0.0
2016-02-21 05:00:00+01:00,4424400,1456027200,2016-02-21 04:00:00,9.53,5.63,1023.18,0.78,3.52,241,0.77,1,0.0,0.0
2016-02-21 06:00:00+01:00,4428000,1456030800,2016-02-21 05:00:00,9.44,5.7,1023.25,0.8,2.96,249,0.77,1,0.0,0.0
2016-02-21 07:00:00+01:00,4431600,1456034400,2016-02-21 06:00:00,9.5,5.67,1023.09,0.88,3.32,238,0.77,1,0.0,0.0
2016-02-21 08:00:00+01:00,4435200,1456038000,2016-02-21 07:00:00,9.54,5.73,1023.6,0.88,2.72,251,0.77,1,3.514014968764315,33.6296996094979
2016-02-21 09:00:00+01:00,4438800,1456041600,2016-02-21 08:00:00,10.17,6.04,1023.93,0.88,2.88,250,0.76,1,17.54993196627173,95.03937017145304
2016-02-21 10:00:00+01:00,4442400,1456045200,2016-02-21 09:00:00,10.58,6.27,1023.97,0.89,3.46,252,0.75,1,29.771146999838706,151.22169943953048
2016-02-21 11:00:00+01:00,4446000,1456048800,2016-02-21 10:00:00,11.39,6.71,1023.96,0.75,2.96,257,0.73,1,92.25391581770208,226.70625980316578
2016-02-21 12:00:00+01:00,4449600,1456052400,2016-02-21 11:00:00,12.53,7.07,1023.48,0.75,3.97,252,0.69,1,106.47793210770507,254.879291337764
2016-02-21 13:00:00+01:00,4453200,1456056000,2016-02-21 12:00:00,13.72,7.29,1022.36,0.77,3.87,256,0.65,1,99.83138116818232,254.96786697976023
2016-02-21 14:00:00+01:00,4456800,1456059600,2016-02-21 13:00:00,14.61,7.41,1021.42,0.75,3.43,257,0.62,1,98.11454112236008,238.35246128565086
2016-02-21 15:00:00+01:00,4460400,1456063200,2016-02-21 14:00:00,15.57,7.26,1020.39,0.44,3.41,254,0.58,1,171.53466561809063,210.77804766248795
2016-02-21 16:00:00+01:00,4464000,1456066800,2016-02-21 15:00:00,15.69,7.17,1020.01,0.26,2.85,262,0.57,1,139.12952812723847,138.8428624401185
2016-02-21 17:00:00+01:00,4467600,1456070400,2016-02-21 16:00:00,15.01,6.95,1019.85,0.67,2.21,264,0.59,1,20.687968689435536,68.72497565735739
2016-02-21 18:00:00+01:00,4471200,1456074000,2016-02-21 17:00:00,12.66,6.29,1020.16,0.67,2.08,255,0.65,1,0.0,6.460606638998334
2016-02-21 19:00:00+01:00,4474800,1456077600,2016-02-21 18:00:00,11.13,6.29,1020.19,0.38,1.51,254,0.72,1,0.0,0.0
2016-02-21 20:00:00+01:00,4478400,1456081200,2016-02-21 19:00:00,9.75,5.9,1019.99,0.67,0.54,186,0.77,1,0.0,0.0
2016-02-21 21:00:00+01:00,4482000,1456084800,2016-02-21 20:00:00,8.51,5.38,1019.83,0.66,0.82,200,0.81,1,0.0,0.0
2016-02-21 22:00:00+01:00,4485600,1456088400,2016-02-21 21:00:00,8.34,5.23,1020.1,0.13,0.73,242,0.81,1,0.0,0.0
2016-02-21 23:00:00+01:00,4489200,1456092000,2016-02-21 22:00:00,7.89,4.99,1020.12,0.64,0.91,238,0.82,1,0.0,0.0
2016-02-22 00:00:00+01:00,4492800,1456095600,2016-02-21 23:00:00,7.82,4.93,1019.43,0.63,0.73,237,0.82,1,0.0,0.0
2016-02-22 01:00:00+01:00,4496400,1456099200,2016-02-22 00:00:00,6.86,4.24,1019.01,0.13,0.64,236,0.83,1,0.0,0.0
2016-02-22 02:00:00+01:00,4500000,1456102800,2016-02-22 01:00:00,6.64,4.11,1018.37,0.63,0.65,193,0.84,1,0.0,0.0
2016-02-22 03:00:00+01:00,4503600,1456106400,2016-02-22 02:00:00,5.84,3.38,1017.97,0.0,0.39,195,0.84,1,0.0,0.0
2016-02-22 04:00:00+01:00,4507200,1456110000,2016-02-22 03:00:00,6.1,3.66,1018.06,0.73,0.83,240,0.84,1,0.0,0.0
2016-02-22 05:00:00+01:00,4510800,1456113600,2016-02-22 04:00:00,6.22,3.66,1018.25,0.67,0.97,231,0.84,1,0.0,0.0
2016-02-22 06:00:00+01:00,4514400,1456117200,2016-02-22 05:00:00,6.02,3.4,1018.28,0.0,0.71,242,0.83,1,0.0,0.0
2016-02-22 07:00:00+01:00,4518000,1456120800,2016-02-22 06:00:00,5.56,3.24,1017.99,0.13,0.55,235,0.85,1,0.0,0.0
2016-02-22 08:00:00+01:00,4521600,1456124400,2016-02-22 07:00:00,5.15,2.93,1018.39,0.72,0.22,233,0.86,1,8.943895507308179,45.20186501556778
2016-02-22 09:00:00+01:00,4525200,1456128000,2016-02-22 08:00:00,7.46,4.37,1017.75,0.72,0.21,163,0.81,1,42.13437391029011,117.20072015886176
2016-02-22 10:00:00+01:00,4528800,1456131600,2016-02-22 09:00:00,10.37,5.58,1016.95,0.17,0.43,262,0.72,1,228.5622817619327,161.630518803859
2016-02-22 11:00:00+01:00,4532400,1456135200,2016-02-22 10:00:00,12.84,5.61,1015.99,0.71,1.29,252,0.61,1,108.43930770408227,235.72859250414749
2016-02-22 12:00:00+01:00,4536000,1456138800,2016-02-22 11:00:00,14.67,5.37,1014.85,0.7,2.56,246,0.54,1,129.25470658747176,265.87806533271714
2016-02-22 13:00:00+01:00,4539600,1456142400,2016-02-22 12:00:00,16.1,5.03,1013.47,0.14,2.43,241,0.48,1,377.4559172346427,207.89444495554676
2016-02-22 14:00:00+01:00,4543200,1456146000,2016-02-22 13:00:00,16.29,4.4,1012.6,0.68,2.79,248,0.45,1,127.0827776744399,251.4295841642026
2016-02-22 15:00:00+01:00,4546800,1456149600,2016-02-22 14:00:00,16.06,3.95,1011.96,0.19,2.57,245,0.44,1,251.67280436989185,178.92530342279233
2016-02-22 16:00:00+01:00,4550400,1456153200,2016-02-22 15:00:00,15.54,4.03,1011.38,0.78,2.32,262,0.46,1,42.22956663640096,132.66235338382273
2016-02-22 17:00:00+01:00,4554000,1456156800,2016-02-22 16:00:00,14.48,4.99,1011.28,0.19,2.42,283,0.53,1,53.17787121204534,75.07057460325754
2016-02-22 18:00:00+01:00,4557600,1456160400,2016-02-22 17:00:00,12.61,5.84,1011.89,0.75,2.08,292,0.63,1,0.0,6.8275450786632526
2016-02-22 19:00:00+01:00,4561200,1456164000,2016-02-22 18:00:00,11.96,5.74,1012.81,0.8,2.51,279,0.66,1,0.0,0.0
2016-02-22 20:00:00+01:00,4564800,1456167600,2016-02-22 19:00:00,11.13,6.13,1013.55,0.88,2.39,273,0.71,1,0.0,0.0
2016-02-22 21:00:00+01:00,4568400,1456171200,2016-02-22 20:00:00,10.59,6.22,1014.06,0.88,2.24,269,0.74,1,0.0,0.0
2016-02-22 22:00:00+01:00,4572000,1456174800,2016-02-22 21:00:00,10.07,6.43,1014.54,0.89,2.14,235,0.78,1,0.0,0.0
2016-02-22 23:00:00+01:00,4575600,1456178400,2016-02-22 22:00:00,9.94,6.18,1014.3,0.78,2.4,233,0.77,1,0.0,0.0
2016-02-23 00:00:00+01:00,4579200,1456182000,2016-02-22 23:00:00,9.86,6.06,1014.33,0.88,1.65,251,0.77,1,0.0,0.0
2016-02-23 01:00:00+01:00,4582800,1456185600,2016-02-23 00:00:00,9.62,5.82,1014.23,0.89,2.81,252,0.77,1,0.0,0.0
2016-02-23 02:00:00+01:00,4586400,1456189200,2016-02-23 01:00:00,9.24,5.42,1014.04,0.88,3.18,253,0.77,1,0.0,0.0
2016-02-23 03:00:00+01:00,4590000,1456192800,2016-02-23 02:00:00,9.02,5.06,1013.9,0.88,2.6,253,0.76,1,0.0,0.0
2016-02-23 04:00:00+01:00,4593600,1456196400,2016-02-23 03:00:00,8.84,4.32,1013.52,0.87,2.98,250,0.73,1,0.0,0.0
2016-02-23 05:00:00+01:00,4597200,1456200000,2016-02-23 04:00:00,8.71,4.01,1013.42,0.88,2.81,237,0.72,1,0.0,0.0
2016-02-23 06:00:00+01:00,4600800,1456203600,2016-02-23 05:00:00,8.49,3.69,1013.14,0.56,2.62,240,0.72,1,0.0,0.0
2016-02-23 07:00:00+01:00,4604400,1456207200,2016-02-23 06:00:00,8.46,3.46,1012.69,0.76,2.6,236,0.71,1,0.0,0.0
2016-02-23 08:00:00+01:00,4608000,1456210800,2016-02-23 07:00:00,8.52,3.67,1012.6,0.75,3.61,247,0.72,1,8.678008313244598,45.677424333710945
2016-02-23 09:00:00+01:00,4611600,1456214400,2016-02-23 08:00:00,8.19,4.44,1013.15,0.85,3.7,254,0.77,1,23.21637398837989,104.06344594783252
2016-02-23 10:00:00+01:00,4615200,1456218000,2016-02-23 09:00:00,8.39,4.65,1012.82,0.77,4.26,251,0.77,1,64.4348275497825,179.49277087827596
2016-02-23 11:00:00+01:00,4618800,1456221600,2016-02-23 10:00:00,8.68,4.74,1012.67,0.75,4.13,247,0.76,1,94.71856520915557,232.28168219223213
2016-02-23 12:00:00+01:00,4622400,1456225200,2016-02-23 11:00:00,9.11,4.87,1012.52,0.75,4.58,252,0.75,1,108.95182644142749,260.45886124044995
2016-02-23 13:00:00+01:00,4626000,1456228800,2016-02-23 12:00:00,9.07,4.99,1012.17,0.77,4.77,252,0.76,1,102.06624173438459,260.3809101594792
2016-02-23 14:00:00+01:00,4629600,1456232400,2016-02-23 13:00:00,8.59,5.27,1011.84,0.75,4.33,248,0.8,1,100.45340490458258,243.67183056170828
2016-02-23 15:00:00+01:00,4633200,1456236000,2016-02-23 14:00:00,8.13,4.91,1012.28,0.85,4.33,263,0.8,1,47.26561482686837,181.2437897985667
2016-02-23 16:00:00+01:00,4636800,1456239600,2016-02-23 15:00:00,6.34,3.68,1014.44,0.86,4.06,298,0.83,1,27.425733958582533,122.66850639490269
